# x y z roll pitch yaw d_left d_right
4.050852 -5.538139 0.000000 0.000000 0.000000 -2.518079 1.060195 1.945838
3.400479 -5.951542 0.000000 0.000000 0.000000 -2.635958 1.016009 1.913946
2.723159 -6.273204 0.000000 0.000000 0.000000 -2.765724 1.049153 1.831910
2.031971 -6.491596 0.000000 0.000000 0.000000 -2.888909 1.183712 1.693471
1.337675 -6.630939 0.000000 0.000000 0.000000 -2.932583 1.400903 1.499560
0.646499 -6.785465 0.000000 0.000000 0.000000 -2.840455 1.617322 1.251537
-0.035857 -7.057534 0.000000 0.000000 0.000000 -2.630370 1.720100 1.133239
-0.703782 -7.542926 0.000000 0.000000 0.000000 -2.418814 1.656450 1.220462
-1.353279 -8.219497 0.000000 0.000000 0.000000 -2.303498 1.403749 1.493008
-1.981748 -8.963212 0.000000 0.000000 0.000000 -2.283467 1.102502 1.880488
-2.586631 -9.646684 0.000000 0.000000 0.000000 -2.357358 0.871040 2.314859
-3.165334 -10.144046 0.000000 0.000000 0.000000 -2.556913 0.663248 2.658170
-3.713609 -10.392606 0.000000 0.000000 0.000000 -2.891987 0.658525 2.865641
-4.224997 -10.414177 0.000000 0.000000 0.000000 2.983490 0.832128 2.891233
-4.692885 -10.236476 0.000000 0.000000 0.000000 2.604867 1.087748 2.801404
-5.110661 -9.887218 0.000000 0.000000 0.000000 2.317026 1.501726 2.623404
-5.471712 -9.394118 0.000000 0.000000 0.000000 2.109458 1.608326 2.350553
-5.769425 -8.784891 0.000000 0.000000 0.000000 1.953101 1.492121 2.051008
-5.997186 -8.087252 0.000000 0.000000 0.000000 1.825426 1.397328 1.851531
-6.148384 -7.328917 0.000000 0.000000 0.000000 1.711327 1.335434 1.700334
-6.216405 -6.537601 0.000000 0.000000 0.000000 1.600291 1.316102 1.693092
-6.195256 -5.740200 0.000000 0.000000 0.000000 1.486948 1.348571 1.773899
-6.083601 -4.957452 0.000000 0.000000 0.000000 1.369358 1.434071 1.848660
-5.882224 -4.207292 0.000000 0.000000 0.000000 1.243835 1.530676 1.926686
-5.591921 -3.507641 0.000000 0.000000 0.000000 1.105167 1.607283 2.043532
-5.213487 -2.876418 0.000000 0.000000 0.000000 0.948222 1.557118 2.137483
-4.747716 -2.331546 0.000000 0.000000 0.000000 0.769125 1.376951 2.185499
-4.195405 -1.890943 0.000000 0.000000 0.000000 0.567629 1.194658 2.252327
-3.557347 -1.572531 0.000000 0.000000 0.000000 0.350196 1.045301 2.160119
-2.834498 -1.393872 0.000000 0.000000 0.000000 0.148091 0.979922 2.017812
-2.039632 -1.346114 0.000000 0.000000 0.000000 0.010711 1.027586 1.805630
-1.205197 -1.376420 0.000000 0.000000 0.000000 -0.048746 1.140307 1.553444
-0.365510 -1.427786 0.000000 0.000000 0.000000 -0.040448 1.293149 1.258617
0.445116 -1.443209 0.000000 0.000000 0.000000 0.039841 1.502416 1.002890
1.192367 -1.365686 0.000000 0.000000 0.000000 0.214977 1.762199 0.817303
1.841929 -1.138214 0.000000 0.000000 0.000000 0.514259 1.970184 0.741822
2.359952 -0.706043 0.000000 0.000000 0.000000 0.876330 2.073292 0.823787
