# x y z roll pitch yaw d_left d_right
1.780167 -3.899712 1.196281 0.000000 0.002860 0.113630 1.000000 1.000000
2.128295 -3.855851 1.197167 0.000000 0.002254 0.137125 1.000000 1.000000
2.472136 -3.804226 1.197856 0.000000 0.001766 0.161053 1.000000 1.000000
2.810999 -3.744939 1.198388 0.000000 0.001376 0.185496 1.000000 1.000000
3.144200 -3.678111 1.198796 0.000000 0.001066 0.210543 1.000000 1.000000
3.471070 -3.603875 1.199107 0.000000 0.000821 0.236289 1.000000 1.000000
3.790949 -3.522382 1.199342 0.000000 0.000629 0.262837 1.000000 1.000000
4.103194 -3.433795 1.199519 0.000000 0.000479 0.290297 1.000000 1.000000
4.407176 -3.338293 1.199650 0.000000 0.000363 0.318790 1.000000 1.000000
4.702282 -3.236068 1.199747 0.000000 0.000273 0.348449 1.000000 1.000000
4.987918 -3.127326 1.199819 0.000000 0.000205 0.379417 1.000000 1.000000
5.263510 -3.012286 1.199871 0.000000 0.000152 0.411854 1.000000 1.000000
5.528501 -2.891179 1.199909 0.000000 0.000113 0.445933 1.000000 1.000000
5.782359 -2.764251 1.199936 0.000000 0.000083 0.481846 1.000000 1.000000
6.024572 -2.631755 1.199955 0.000000 0.000061 0.519800 1.000000 1.000000
6.254652 -2.493959 1.199969 0.000000 0.000044 0.560022 1.000000 1.000000
6.472136 -2.351141 1.199979 0.000000 0.000032 0.602756 1.000000 1.000000
6.676586 -2.203588 1.199985 0.000000 0.000023 0.648263 1.000000 1.000000
6.867590 -2.051597 1.199990 0.000000 0.000017 0.696815 1.000000 1.000000
7.044764 -1.895475 1.199993 0.000000 0.000012 0.748692 1.000000 1.000000
7.207751 -1.735535 1.199995 0.000000 0.000008 0.804167 1.000000 1.000000
7.356222 -1.572100 1.199997 0.000000 0.000006 0.863499 1.000000 1.000000
7.489879 -1.405499 1.199998 0.000000 0.000004 0.926903 1.000000 1.000000
7.608452 -1.236068 1.199999 0.000000 0.000003 0.994534 1.000000 1.000000
7.711703 -1.064147 1.199999 0.000000 0.000002 1.066446 1.000000 1.000000
7.799423 -0.890084 1.199999 0.000000 0.000001 1.142561 1.000000 1.000000
7.871437 -0.714228 1.200000 0.000000 0.000001 1.222635 1.000000 1.000000
7.927598 -0.536933 1.200000 0.000000 0.000001 1.306229 1.000000 1.000000
7.967794 -0.358557 1.200000 0.000000 0.000000 1.392700 1.000000 1.000000
7.991945 -0.179459 1.200000 0.000000 0.000000 1.481217 1.000000 1.000000
