# x y z roll pitch yaw d_left d_right
-4.381533 2.408768 1.485233 0.139626 -0.045964 -2.073451 1.000000 1.000000
-4.524135 2.128896 1.470646 0.139626 -0.046888 -2.010619 1.000000 1.000000
-4.648882 1.840623 1.455770 0.139626 -0.047800 -1.947787 1.000000 1.000000
-4.755283 1.545085 1.440609 0.139626 -0.048700 -1.884956 1.000000 1.000000
-4.842916 1.243449 1.425167 0.139626 -0.049588 -1.822124 1.000000 1.000000
-4.911436 0.936907 1.409447 0.139626 -0.050464 -1.759292 1.000000 1.000000
-4.960574 0.626666 1.393453 0.139626 -0.051328 -1.696460 1.000000 1.000000
-4.990134 0.313953 1.377189 0.139626 -0.052178 -1.633628 1.000000 1.000000
-5.000000 0.000000 1.360660 0.139626 -0.053016 -1.570796 1.000000 1.000000
-4.990134 -0.313953 1.343869 0.139626 -0.053841 -1.507964 1.000000 1.000000
-4.960574 -0.626666 1.326821 0.139626 -0.054652 -1.445133 1.000000 1.000000
-4.911436 -0.936907 1.309519 0.139626 -0.055450 -1.382301 1.000000 1.000000
-4.842916 -1.243449 1.291968 0.139626 -0.056234 -1.319469 1.000000 1.000000
-4.755283 -1.545085 1.274172 0.139626 -0.057004 -1.256637 1.000000 1.000000
-4.648882 -1.840623 1.256136 0.139626 -0.057760 -1.193805 1.000000 1.000000
-4.524135 -2.128896 1.237864 0.139626 -0.058502 -1.130973 1.000000 1.000000
-4.381533 -2.408768 1.219361 0.139626 -0.059229 -1.068142 1.000000 1.000000
-4.221640 -2.679134 1.200630 0.139626 -0.059941 -1.005310 1.000000 1.000000
-4.045085 -2.938926 1.181678 0.139626 -0.060639 -0.942478 1.000000 1.000000
-3.852566 -3.187120 1.162508 0.139626 -0.061322 -0.879646 1.000000 1.000000
-3.644843 -3.422736 1.143125 0.139626 -0.061990 -0.816814 1.000000 1.000000
-3.422736 -3.644843 1.123534 0.139626 -0.062642 -0.753982 1.000000 1.000000
-3.187120 -3.852566 1.103740 0.139626 -0.063279 -0.691150 1.000000 1.000000
-2.938926 -4.045085 1.083748 0.139626 -0.063900 -0.628319 1.000000 1.000000
-2.679134 -4.221640 1.063562 0.139626 -0.064506 -0.565487 1.000000 1.000000
-2.408768 -4.381533 1.043188 0.139626 -0.065095 -0.502655 1.000000 1.000000
-2.128896 -4.524135 1.022631 0.139626 -0.065669 -0.439823 1.000000 1.000000
-1.840623 -4.648882 1.001895 0.139626 -0.066226 -0.376991 1.000000 1.000000
-1.545085 -4.755283 0.980986 0.139626 -0.066767 -0.314159 1.000000 1.000000
-1.243449 -4.842916 0.959909 0.139626 -0.067292 -0.251327 1.000000 1.000000
-0.936907 -4.911436 0.938669 0.139626 -0.067800 -0.188496 1.000000 1.000000
-0.626666 -4.960574 0.917272 0.139626 -0.068291 -0.125664 1.000000 1.000000
-0.313953 -4.990134 0.895722 0.139626 -0.068765 -0.062832 1.000000 1.000000
0.000000 -5.000000 0.874025 0.139626 -0.069223 0.000000 1.000000 1.000000
0.313953 -4.990134 0.852187 0.139626 -0.069663 0.062832 1.000000 1.000000
0.626666 -4.960574 0.830212 0.139626 -0.070087 0.125664 1.000000 1.000000
0.936907 -4.911436 0.808107 0.139626 -0.070493 0.188496 1.000000 1.000000
1.243449 -4.842916 0.785876 0.139626 -0.070881 0.251327 1.000000 1.000000
1.545085 -4.755283 0.763525 0.139626 -0.071252 0.314159 1.000000 1.000000
1.840623 -4.648882 0.741060 0.139626 -0.071606 0.376991 1.000000 1.000000
2.128896 -4.524135 0.718487 0.139626 -0.071942 0.439823 1.000000 1.000000
2.408768 -4.381533 0.695810 0.139626 -0.072260 0.502655 1.000000 1.000000
2.679134 -4.221640 0.673035 0.139626 -0.072561 0.565487 1.000000 1.000000
2.938926 -4.045085 0.650168 0.139626 -0.072844 0.628319 1.000000 1.000000
3.187120 -3.852566 0.627215 0.139626 -0.073108 0.691150 1.000000 1.000000
3.422736 -3.644843 0.604181 0.139626 -0.073355 0.753982 1.000000 1.000000
3.644843 -3.422736 0.581072 0.139626 -0.073584 0.816814 1.000000 1.000000
3.852566 -3.187120 0.557894 0.139626 -0.073795 0.879646 1.000000 1.000000
4.045085 -2.938926 0.534652 0.139626 -0.073987 0.942478 1.000000 1.000000
4.221640 -2.679134 0.511352 0.139626 -0.074161 1.005310 1.000000 1.000000
4.381533 -2.408768 0.488000 0.139626 -0.074317 1.068142 1.000000 1.000000
4.524135 -2.128896 0.464601 0.139626 -0.074455 1.130973 1.000000 1.000000
4.648882 -1.840623 0.441162 0.139626 -0.074575 1.193805 1.000000 1.000000
4.755283 -1.545085 0.417689 0.139626 -0.074676 1.256637 1.000000 1.000000
4.842916 -1.243449 0.394186 0.139626 -0.074759 1.319469 1.000000 1.000000
4.911436 -0.936907 0.370660 0.139626 -0.074823 1.382301 1.000000 1.000000
4.960574 -0.626666 0.347116 0.139626 -0.074869 1.445133 1.000000 1.000000
4.990134 -0.313953 0.323561 0.139626 -0.074897 1.507964 1.000000 1.000000
